2026-06-15 14:56:46.939690: I tensorflow/core/util/port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2026-06-15 14:56:47.033053: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F AVX512_VNNI FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
tb_monitor -> tb/sweep | total=1080 | every 30s
[ 133.8 min]  547/1080 (50.6%)  rate= 2.4/min  eta=221.5 min  workers=30
[ 134.3 min]  552/1080 (51.1%)  rate= 3.1/min  eta=172.1 min  workers=30
[ 134.8 min]  554/1080 (51.3%)  rate= 3.3/min  eta=159.8 min  workers=30
[ 135.3 min]  555/1080 (51.4%)  rate= 3.3/min  eta=159.4 min  workers=30
[ 135.8 min]  556/1080 (51.5%)  rate= 3.3/min  eta=158.9 min  workers=30
[ 136.4 min]  558/1080 (51.7%)  rate= 3.3/min  eta=158.1 min  workers=30
[ 136.9 min]  559/1080 (51.8%)  rate= 3.5/min  eta=147.9 min  workers=30
[ 137.4 min]  561/1080 (51.9%)  rate= 3.7/min  eta=138.7 min  workers=30
[ 137.9 min]  565/1080 (52.3%)  rate= 4.4/min  eta=117.0 min  workers=30
[ 138.4 min]  567/1080 (52.5%)  rate= 4.4/min  eta=116.5 min  workers=30
[ 138.9 min]  569/1080 (52.7%)  rate= 3.7/min  eta=136.5 min  workers=30
[ 139.4 min]  571/1080 (52.9%)  rate= 3.7/min  eta=136.0 min  workers=30
[ 139.9 min]  573/1080 (53.1%)  rate= 4.0/min  eta=127.9 min  workers=30
[ 140.4 min]  573/1080 (53.1%)  rate= 3.7/min  eta=135.5 min  workers=30
[ 140.9 min]  575/1080 (53.2%)  rate= 3.7/min  eta=134.9 min  workers=30
[ 141.4 min]  576/1080 (53.3%)  rate= 3.7/min  eta=134.7 min  workers=30
[ 141.9 min]  580/1080 (53.7%)  rate= 4.2/min  eta=119.5 min  workers=30
[ 142.4 min]  581/1080 (53.8%)  rate= 3.5/min  eta=141.7 min  workers=30
[ 142.9 min]  582/1080 (53.9%)  rate= 3.3/min  eta=150.8 min  workers=30
[ 143.4 min]  584/1080 (54.1%)  rate= 3.3/min  eta=150.2 min  workers=30
[ 143.9 min]  585/1080 (54.2%)  rate= 3.1/min  eta=160.6 min  workers=30
[ 144.4 min]  587/1080 (54.4%)  rate= 3.1/min  eta=160.0 min  workers=30
[ 144.9 min]  592/1080 (54.8%)  rate= 4.2/min  eta=116.7 min  workers=30
[ 145.4 min]  593/1080 (54.9%)  rate= 4.0/min  eta=122.9 min  workers=30
[ 145.9 min]  595/1080 (55.1%)  rate= 4.2/min  eta=116.0 min  workers=30
[ 146.4 min]  597/1080 (55.3%)  rate= 3.7/min  eta=129.1 min  workers=30
[ 147.0 min]  600/1080 (55.6%)  rate= 4.2/min  eta=114.8 min  workers=30
[ 147.5 min]  602/1080 (55.7%)  rate= 4.4/min  eta=108.6 min  workers=30
[ 148.0 min]  603/1080 (55.8%)  rate= 4.2/min  eta=114.0 min  workers=30
[ 148.5 min]  603/1080 (55.8%)  rate= 4.0/min  eta=120.4 min  workers=30
[ 149.0 min]  604/1080 (55.9%)  rate= 3.7/min  eta=127.2 min  workers=30
[ 149.5 min]  609/1080 (56.4%)  rate= 3.7/min  eta=125.9 min  workers=30
[ 150.0 min]  610/1080 (56.5%)  rate= 3.7/min  eta=125.6 min  workers=30
[ 150.5 min]  611/1080 (56.6%)  rate= 3.5/min  eta=133.2 min  workers=30
[ 151.0 min]  614/1080 (56.9%)  rate= 3.7/min  eta=124.5 min  workers=30
[ 151.5 min]  615/1080 (56.9%)  rate= 3.3/min  eta=140.8 min  workers=30
[ 152.0 min]  615/1080 (56.9%)  rate= 2.9/min  eta=162.5 min  workers=30
[ 152.5 min]  620/1080 (57.4%)  rate= 3.7/min  eta=122.9 min  workers=30
[ 153.0 min]  620/1080 (57.4%)  rate= 3.7/min  eta=122.9 min  workers=30
[ 153.5 min]  623/1080 (57.7%)  rate= 4.2/min  eta=109.3 min  workers=30
[ 154.0 min]  626/1080 (58.0%)  rate= 3.7/min  eta=121.3 min  workers=30
[ 154.5 min]  628/1080 (58.1%)  rate= 4.0/min  eta=114.1 min  workers=30
[ 155.0 min]  629/1080 (58.2%)  rate= 4.0/min  eta=113.8 min  workers=30
[ 155.5 min]  631/1080 (58.4%)  rate= 3.7/min  eta=120.0 min  workers=30
[ 156.0 min]  632/1080 (58.5%)  rate= 3.7/min  eta=119.7 min  workers=30
[ 156.5 min]  634/1080 (58.7%)  rate= 4.2/min  eta=106.6 min  workers=30
[ 157.0 min]  637/1080 (59.0%)  rate= 3.7/min  eta=118.4 min  workers=30
[ 157.6 min]  638/1080 (59.1%)  rate= 4.0/min  eta=111.6 min  workers=30
[ 158.1 min]  643/1080 (59.5%)  rate= 4.4/min  eta= 99.3 min  workers=30
[ 158.6 min]  643/1080 (59.5%)  rate= 3.7/min  eta=116.8 min  workers=30
[ 159.1 min]  647/1080 (59.9%)  rate= 4.2/min  eta=103.5 min  workers=30
[ 159.6 min]  647/1080 (59.9%)  rate= 4.0/min  eta=109.3 min  workers=30
[ 160.1 min]  649/1080 (60.1%)  rate= 4.0/min  eta=108.8 min  workers=30
[ 160.6 min]  651/1080 (60.3%)  rate= 4.2/min  eta=102.8 min  workers=30
[ 161.1 min]  655/1080 (60.6%)  rate= 4.6/min  eta= 92.1 min  workers=30
[ 161.6 min]  655/1080 (60.6%)  rate= 4.0/min  eta=107.5 min  workers=30
[ 162.1 min]  657/1080 (60.8%)  rate= 4.2/min  eta=101.3 min  workers=30
[ 162.6 min]  657/1080 (60.8%)  rate= 3.1/min  eta=137.5 min  workers=30
[ 163.1 min]  658/1080 (60.9%)  rate= 3.3/min  eta=128.0 min  workers=30
[ 163.6 min]  663/1080 (61.4%)  rate= 3.5/min  eta=118.6 min  workers=30
[ 164.1 min]  665/1080 (61.6%)  rate= 4.0/min  eta=104.9 min  workers=30
[ 164.6 min]  667/1080 (61.8%)  rate= 4.0/min  eta=104.4 min  workers=30
[ 165.1 min]  668/1080 (61.9%)  rate= 3.7/min  eta=110.1 min  workers=30
[ 165.6 min]  671/1080 (62.1%)  rate= 3.5/min  eta=116.1 min  workers=30
[ 166.1 min]  671/1080 (62.1%)  rate= 3.5/min  eta=116.1 min  workers=30
[ 166.6 min]  673/1080 (62.3%)  rate= 3.5/min  eta=115.6 min  workers=30
[ 167.2 min]  678/1080 (62.8%)  rate= 4.6/min  eta= 87.0 min  workers=30
[ 167.7 min]  679/1080 (62.9%)  rate= 4.6/min  eta= 86.8 min  workers=30
[ 168.2 min]  680/1080 (63.0%)  rate= 3.7/min  eta=106.9 min  workers=30
[ 168.7 min]  684/1080 (63.3%)  rate= 4.2/min  eta= 94.7 min  workers=30
[ 169.2 min]  684/1080 (63.3%)  rate= 3.7/min  eta=105.8 min  workers=30
[ 169.7 min]  686/1080 (63.5%)  rate= 4.0/min  eta= 99.4 min  workers=30
[ 170.2 min]  686/1080 (63.5%)  rate= 3.3/min  eta=119.3 min  workers=30
[ 170.7 min]  689/1080 (63.8%)  rate= 4.0/min  eta= 98.7 min  workers=30
[ 171.2 min]  693/1080 (64.2%)  rate= 4.4/min  eta= 87.9 min  workers=30
[ 171.7 min]  695/1080 (64.4%)  rate= 3.7/min  eta=102.9 min  workers=30
[ 172.2 min]  697/1080 (64.5%)  rate= 4.0/min  eta= 96.6 min  workers=30
[ 172.7 min]  699/1080 (64.7%)  rate= 4.2/min  eta= 91.1 min  workers=30
[ 173.2 min]  700/1080 (64.8%)  rate= 3.5/min  eta=107.9 min  workers=30
[ 173.7 min]  701/1080 (64.9%)  rate= 3.7/min  eta=101.3 min  workers=30
[ 174.2 min]  703/1080 (65.1%)  rate= 3.7/min  eta=100.7 min  workers=30
[ 174.7 min]  706/1080 (65.4%)  rate= 4.4/min  eta= 85.0 min  workers=30
[ 175.2 min]  710/1080 (65.7%)  rate= 4.6/min  eta= 80.0 min  workers=30
[ 175.7 min]  711/1080 (65.8%)  rate= 4.0/min  eta= 93.1 min  workers=30
[ 176.2 min]  714/1080 (66.1%)  rate= 4.2/min  eta= 87.5 min  workers=30
[ 176.7 min]  714/1080 (66.1%)  rate= 3.7/min  eta= 97.8 min  workers=30
[ 177.2 min]  715/1080 (66.2%)  rate= 3.5/min  eta=103.6 min  workers=30
[ 177.8 min]  718/1080 (66.5%)  rate= 4.0/min  eta= 91.4 min  workers=30
[ 178.3 min]  719/1080 (66.6%)  rate= 4.0/min  eta= 91.1 min  workers=30
[ 178.8 min]  723/1080 (66.9%)  rate= 4.4/min  eta= 81.1 min  workers=30
[ 179.3 min]  725/1080 (67.1%)  rate= 4.2/min  eta= 84.9 min  workers=30
[ 179.8 min]  726/1080 (67.2%)  rate= 3.5/min  eta=100.5 min  workers=30
[ 180.3 min]  728/1080 (67.4%)  rate= 3.7/min  eta= 94.1 min  workers=30
[ 180.8 min]  730/1080 (67.6%)  rate= 3.5/min  eta= 99.4 min  workers=30
[ 181.3 min]  731/1080 (67.7%)  rate= 3.7/min  eta= 93.3 min  workers=30
[ 181.8 min]  734/1080 (68.0%)  rate= 4.2/min  eta= 82.7 min  workers=30
[ 182.3 min]  738/1080 (68.3%)  rate= 4.4/min  eta= 77.7 min  workers=30
[ 182.8 min]  741/1080 (68.6%)  rate= 4.8/min  eta= 70.0 min  workers=30
[ 183.3 min]  741/1080 (68.6%)  rate= 4.0/min  eta= 85.6 min  workers=30
[ 183.8 min]  743/1080 (68.8%)  rate= 4.0/min  eta= 85.0 min  workers=30
[ 184.3 min]  745/1080 (69.0%)  rate= 4.2/min  eta= 80.1 min  workers=30
[ 184.8 min]  746/1080 (69.1%)  rate= 4.0/min  eta= 84.3 min  workers=30
[ 185.3 min]  749/1080 (69.4%)  rate= 4.2/min  eta= 79.1 min  workers=30
[ 185.8 min]  749/1080 (69.4%)  rate= 4.0/min  eta= 83.5 min  workers=30
[ 186.3 min]  750/1080 (69.4%)  rate= 3.5/min  eta= 93.7 min  workers=30
[ 186.8 min]  751/1080 (69.5%)  rate= 2.9/min  eta=115.0 min  workers=30
[ 187.3 min]  754/1080 (69.8%)  rate= 2.9/min  eta=113.9 min  workers=30
[ 187.8 min]  756/1080 (70.0%)  rate= 3.3/min  eta= 98.1 min  workers=30
[ 188.3 min]  758/1080 (70.2%)  rate= 3.3/min  eta= 97.5 min  workers=30
[ 188.9 min]  759/1080 (70.3%)  rate= 3.1/min  eta=104.2 min  workers=30
[ 189.4 min]  764/1080 (70.7%)  rate= 4.0/min  eta= 79.8 min  workers=30
[ 189.9 min]  767/1080 (71.0%)  rate= 4.0/min  eta= 79.0 min  workers=30
[ 190.4 min]  769/1080 (71.2%)  rate= 4.4/min  eta= 70.6 min  workers=30
[ 190.9 min]  770/1080 (71.3%)  rate= 4.4/min  eta= 70.4 min  workers=30
[ 191.4 min]  770/1080 (71.3%)  rate= 4.2/min  eta= 74.1 min  workers=30
[ 191.9 min]  772/1080 (71.5%)  rate= 4.0/min  eta= 77.9 min  workers=30
[ 192.4 min]  772/1080 (71.5%)  rate= 3.5/min  eta= 87.6 min  workers=30
[ 192.9 min]  774/1080 (71.7%)  rate= 3.5/min  eta= 87.0 min  workers=30
[ 193.4 min]  775/1080 (71.8%)  rate= 3.5/min  eta= 86.7 min  workers=30
[ 193.9 min]  777/1080 (71.9%)  rate= 2.9/min  eta=106.1 min  workers=30
[ 194.4 min]  779/1080 (72.1%)  rate= 2.6/min  eta=114.1 min  workers=30
[ 194.9 min]  782/1080 (72.4%)  rate= 2.9/min  eta=104.3 min  workers=30
[ 195.4 min]  783/1080 (72.5%)  rate= 2.9/min  eta=103.9 min  workers=30
[ 195.9 min]  788/1080 (73.0%)  rate= 4.0/min  eta= 73.8 min  workers=30
[ 196.4 min]  790/1080 (73.1%)  rate= 4.0/min  eta= 73.2 min  workers=30
[ 196.9 min]  792/1080 (73.3%)  rate= 4.4/min  eta= 65.4 min  workers=30
[ 197.4 min]  794/1080 (73.5%)  rate= 4.4/min  eta= 64.9 min  workers=30
[ 197.9 min]  796/1080 (73.7%)  rate= 4.6/min  eta= 61.4 min  workers=30
[ 198.5 min]  800/1080 (74.1%)  rate= 5.1/min  eta= 55.3 min  workers=30
[ 199.0 min]  801/1080 (74.2%)  rate= 4.8/min  eta= 57.6 min  workers=30
[ 199.5 min]  801/1080 (74.2%)  rate= 4.2/min  eta= 66.7 min  workers=30
[ 200.0 min]  803/1080 (74.4%)  rate= 4.4/min  eta= 62.9 min  workers=30
[ 200.5 min]  805/1080 (74.5%)  rate= 3.7/min  eta= 73.5 min  workers=30
[ 201.0 min]  805/1080 (74.5%)  rate= 3.3/min  eta= 83.3 min  workers=30
[ 201.5 min]  805/1080 (74.5%)  rate= 2.9/min  eta= 96.1 min  workers=30
[ 202.0 min]  807/1080 (74.7%)  rate= 2.9/min  eta= 95.4 min  workers=30
[ 202.5 min]  810/1080 (75.0%)  rate= 3.1/min  eta= 87.6 min  workers=30
[ 203.0 min]  812/1080 (75.2%)  rate= 2.6/min  eta=101.5 min  workers=30
[ 203.5 min]  816/1080 (75.6%)  rate= 3.3/min  eta= 80.0 min  workers=30
[ 204.0 min]  817/1080 (75.6%)  rate= 3.5/min  eta= 74.7 min  workers=30
[ 204.5 min]  820/1080 (75.9%)  rate= 3.7/min  eta= 69.5 min  workers=30
[ 205.0 min]  821/1080 (76.0%)  rate= 3.5/min  eta= 73.5 min  workers=30
[ 205.5 min]  823/1080 (76.2%)  rate= 4.0/min  eta= 64.9 min  workers=30
[ 206.0 min]  825/1080 (76.4%)  rate= 4.4/min  eta= 57.9 min  workers=30
[ 206.5 min]  829/1080 (76.8%)  rate= 4.8/min  eta= 51.8 min  workers=30
[ 207.0 min]  831/1080 (76.9%)  rate= 4.6/min  eta= 53.9 min  workers=30
[ 207.5 min]  831/1080 (76.9%)  rate= 4.2/min  eta= 59.5 min  workers=30
[ 208.0 min]  832/1080 (77.0%)  rate= 3.5/min  eta= 70.4 min  workers=30
[ 208.5 min]  834/1080 (77.2%)  rate= 3.7/min  eta= 65.7 min  workers=30
[ 209.1 min]  836/1080 (77.4%)  rate= 3.5/min  eta= 69.3 min  workers=30
[ 209.6 min]  840/1080 (77.8%)  rate= 4.2/min  eta= 57.4 min  workers=30
[ 210.1 min]  840/1080 (77.8%)  rate= 3.7/min  eta= 64.1 min  workers=30
[ 210.6 min]  844/1080 (78.1%)  rate= 4.2/min  eta= 56.4 min  workers=30
[ 211.1 min]  848/1080 (78.5%)  rate= 4.2/min  eta= 55.5 min  workers=30
[ 211.6 min]  849/1080 (78.6%)  rate= 4.0/min  eta= 58.3 min  workers=30
[ 212.1 min]  849/1080 (78.6%)  rate= 4.0/min  eta= 58.3 min  workers=30
[ 212.6 min]  851/1080 (78.8%)  rate= 4.2/min  eta= 54.8 min  workers=30
[ 213.1 min]  852/1080 (78.9%)  rate= 4.0/min  eta= 57.5 min  workers=30
[ 213.6 min]  855/1080 (79.2%)  rate= 4.2/min  eta= 53.8 min  workers=30
[ 214.1 min]  857/1080 (79.4%)  rate= 3.7/min  eta= 59.6 min  workers=30
[ 214.6 min]  860/1080 (79.6%)  rate= 4.4/min  eta= 50.0 min  workers=30
[ 215.1 min]  860/1080 (79.6%)  rate= 3.5/min  eta= 62.5 min  workers=30
[ 215.6 min]  861/1080 (79.7%)  rate= 2.9/min  eta= 76.5 min  workers=30
[ 216.1 min]  863/1080 (79.9%)  rate= 3.1/min  eta= 70.4 min  workers=30
[ 216.6 min]  863/1080 (79.9%)  rate= 3.1/min  eta= 70.4 min  workers=30
[ 217.1 min]  865/1080 (80.1%)  rate= 3.1/min  eta= 69.8 min  workers=30
[ 217.6 min]  868/1080 (80.4%)  rate= 3.5/min  eta= 60.2 min  workers=30
[ 218.1 min]  870/1080 (80.6%)  rate= 3.3/min  eta= 63.6 min  workers=30
[ 218.6 min]  874/1080 (80.9%)  rate= 3.7/min  eta= 55.1 min  workers=30
[ 219.1 min]  874/1080 (80.9%)  rate= 3.1/min  eta= 66.8 min  workers=30
[ 219.7 min]  875/1080 (81.0%)  rate= 3.3/min  eta= 62.1 min  workers=30
[ 220.2 min]  877/1080 (81.2%)  rate= 3.5/min  eta= 57.6 min  workers=30
[ 220.7 min]  879/1080 (81.4%)  rate= 3.5/min  eta= 57.1 min  workers=30
[ 221.2 min]  882/1080 (81.7%)  rate= 4.2/min  eta= 47.4 min  workers=30
[ 221.7 min]  886/1080 (82.0%)  rate= 4.6/min  eta= 42.1 min  workers=30
[ 222.2 min]  888/1080 (82.2%)  rate= 4.4/min  eta= 43.7 min  workers=30
[ 222.7 min]  888/1080 (82.2%)  rate= 4.0/min  eta= 48.6 min  workers=30
[ 223.2 min]  889/1080 (82.3%)  rate= 3.3/min  eta= 58.0 min  workers=30
[ 223.7 min]  890/1080 (82.4%)  rate= 3.5/min  eta= 54.1 min  workers=30
[ 224.2 min]  892/1080 (82.6%)  rate= 3.7/min  eta= 50.3 min  workers=30
[ 224.7 min]  894/1080 (82.8%)  rate= 3.7/min  eta= 49.8 min  workers=30
[ 225.2 min]  899/1080 (83.2%)  rate= 4.4/min  eta= 41.2 min  workers=30
[ 225.7 min]  899/1080 (83.2%)  rate= 3.7/min  eta= 48.4 min  workers=30
[ 226.2 min]  902/1080 (83.5%)  rate= 3.5/min  eta= 50.5 min  workers=30
[ 226.7 min]  903/1080 (83.6%)  rate= 3.3/min  eta= 53.6 min  workers=30
[ 227.2 min]  903/1080 (83.6%)  rate= 3.3/min  eta= 53.6 min  workers=30
[ 227.7 min]  905/1080 (83.8%)  rate= 3.5/min  eta= 49.7 min  workers=30
[ 228.2 min]  907/1080 (84.0%)  rate= 3.7/min  eta= 46.2 min  workers=30
[ 228.7 min]  908/1080 (84.1%)  rate= 3.5/min  eta= 48.8 min  workers=30
[ 229.3 min]  911/1080 (84.4%)  rate= 3.7/min  eta= 45.2 min  workers=30
[ 229.8 min]  915/1080 (84.7%)  rate= 3.5/min  eta= 46.9 min  workers=30
[ 230.3 min]  916/1080 (84.8%)  rate= 3.7/min  eta= 43.8 min  workers=30
[ 230.8 min]  918/1080 (85.0%)  rate= 3.5/min  eta= 46.0 min  workers=30
[ 231.3 min]  920/1080 (85.2%)  rate= 3.7/min  eta= 42.8 min  workers=30
[ 231.8 min]  925/1080 (85.6%)  rate= 4.8/min  eta= 32.0 min  workers=30
[ 232.3 min]  925/1080 (85.6%)  rate= 4.4/min  eta= 35.2 min  workers=30
[ 232.8 min]  928/1080 (85.9%)  rate= 4.6/min  eta= 32.9 min  workers=30
[ 233.3 min]  929/1080 (86.0%)  rate= 4.6/min  eta= 32.7 min  workers=30
[ 233.8 min]  931/1080 (86.2%)  rate= 4.4/min  eta= 33.9 min  workers=30
[ 234.3 min]  931/1080 (86.2%)  rate= 3.5/min  eta= 42.3 min  workers=30
[ 234.8 min]  933/1080 (86.4%)  rate= 3.7/min  eta= 39.3 min  workers=30
[ 235.3 min]  934/1080 (86.5%)  rate= 3.5/min  eta= 41.5 min  workers=30
[ 235.8 min]  936/1080 (86.7%)  rate= 3.5/min  eta= 40.9 min  workers=30
[ 236.3 min]  937/1080 (86.8%)  rate= 2.6/min  eta= 54.1 min  workers=30
[ 236.8 min]  938/1080 (86.9%)  rate= 2.9/min  eta= 49.6 min  workers=30
[ 237.3 min]  941/1080 (87.1%)  rate= 2.9/min  eta= 48.6 min  workers=30
[ 237.8 min]  945/1080 (87.5%)  rate= 3.5/min  eta= 38.3 min  workers=30
[ 238.3 min]  948/1080 (87.8%)  rate= 3.7/min  eta= 35.3 min  workers=30
[ 238.8 min]  952/1080 (88.1%)  rate= 4.6/min  eta= 27.7 min  workers=30
[ 239.4 min]  953/1080 (88.2%)  rate= 4.4/min  eta= 28.9 min  workers=30
[ 239.9 min]  953/1080 (88.2%)  rate= 4.2/min  eta= 30.4 min  workers=30
[ 240.4 min]  954/1080 (88.3%)  rate= 4.0/min  eta= 31.8 min  workers=30
[ 240.9 min]  958/1080 (88.7%)  rate= 4.6/min  eta= 26.4 min  workers=30
[ 241.4 min]  958/1080 (88.7%)  rate= 4.4/min  eta= 27.7 min  workers=30
[ 241.9 min]  961/1080 (89.0%)  rate= 4.4/min  eta= 27.0 min  workers=30
[ 242.4 min]  962/1080 (89.1%)  rate= 3.7/min  eta= 31.5 min  workers=30
[ 242.9 min]  963/1080 (89.2%)  rate= 3.3/min  eta= 35.4 min  workers=30
[ 243.4 min]  965/1080 (89.4%)  rate= 2.9/min  eta= 40.2 min  workers=30
[ 243.9 min]  967/1080 (89.5%)  rate= 3.1/min  eta= 36.7 min  workers=30
[ 244.4 min]  969/1080 (89.7%)  rate= 3.5/min  eta= 31.5 min  workers=30
[ 244.9 min]  971/1080 (89.9%)  rate= 3.7/min  eta= 29.1 min  workers=30
[ 245.4 min]  974/1080 (90.2%)  rate= 3.5/min  eta= 30.1 min  workers=30
[ 245.9 min]  975/1080 (90.3%)  rate= 3.7/min  eta= 28.1 min  workers=30
[ 246.4 min]  977/1080 (90.5%)  rate= 3.5/min  eta= 29.2 min  workers=30
[ 246.9 min]  979/1080 (90.6%)  rate= 3.7/min  eta= 27.0 min  workers=30
[ 247.4 min]  980/1080 (90.7%)  rate= 3.7/min  eta= 26.7 min  workers=30
[ 247.9 min]  981/1080 (90.8%)  rate= 3.5/min  eta= 28.1 min  workers=30
[ 248.4 min]  986/1080 (91.3%)  rate= 4.2/min  eta= 22.5 min  workers=30
[ 248.9 min]  987/1080 (91.4%)  rate= 4.0/min  eta= 23.5 min  workers=30
[ 249.4 min]  988/1080 (91.5%)  rate= 3.7/min  eta= 24.6 min  workers=30
[ 250.0 min]  990/1080 (91.7%)  rate= 3.5/min  eta= 25.6 min  workers=30
[ 250.5 min]  991/1080 (91.8%)  rate= 3.5/min  eta= 25.3 min  workers=30
[ 251.0 min]  993/1080 (91.9%)  rate= 3.5/min  eta= 24.8 min  workers=30
[ 251.5 min]  993/1080 (91.9%)  rate= 3.1/min  eta= 28.3 min  workers=30
[ 252.0 min]  995/1080 (92.1%)  rate= 3.3/min  eta= 25.8 min  workers=30
[ 252.5 min]  997/1080 (92.3%)  rate= 3.5/min  eta= 23.6 min  workers=30
[ 253.0 min]  999/1080 (92.5%)  rate= 2.9/min  eta= 28.4 min  workers=30
[ 253.5 min] 1002/1080 (92.8%)  rate= 3.3/min  eta= 23.7 min  workers=30
[ 254.0 min] 1004/1080 (93.0%)  rate= 3.5/min  eta= 21.6 min  workers=30
[ 254.5 min] 1004/1080 (93.0%)  rate= 3.1/min  eta= 24.7 min  workers=30
[ 255.0 min] 1008/1080 (93.3%)  rate= 3.7/min  eta= 19.2 min  workers=30
[ 255.5 min] 1009/1080 (93.4%)  rate= 3.5/min  eta= 20.2 min  workers=30
[ 256.0 min] 1010/1080 (93.5%)  rate= 3.7/min  eta= 18.7 min  workers=30
[ 256.5 min] 1015/1080 (94.0%)  rate= 4.4/min  eta= 14.8 min  workers=30
[ 257.0 min] 1017/1080 (94.2%)  rate= 4.4/min  eta= 14.3 min  workers=30
[ 257.5 min] 1020/1080 (94.4%)  rate= 4.6/min  eta= 13.0 min  workers=29
[ 258.0 min] 1021/1080 (94.5%)  rate= 4.2/min  eta= 14.1 min  workers=29
[ 258.5 min] 1022/1080 (94.6%)  rate= 4.0/min  eta= 14.6 min  workers=29
[ 259.0 min] 1022/1080 (94.6%)  rate= 4.0/min  eta= 14.6 min  workers=29
[ 259.5 min] 1024/1080 (94.8%)  rate= 3.5/min  eta= 15.9 min  workers=29
[ 260.1 min] 1024/1080 (94.8%)  rate= 3.3/min  eta= 17.0 min  workers=29
[ 260.6 min] 1026/1080 (95.0%)  rate= 3.5/min  eta= 15.3 min  workers=29
[ 261.1 min] 1027/1080 (95.1%)  rate= 2.6/min  eta= 20.1 min  workers=28
[ 261.6 min] 1030/1080 (95.4%)  rate= 2.9/min  eta= 17.5 min  workers=28
[ 262.1 min] 1032/1080 (95.6%)  rate= 2.6/min  eta= 18.2 min  workers=28
[ 262.6 min] 1034/1080 (95.7%)  rate= 2.9/min  eta= 16.1 min  workers=28
[ 263.1 min] 1038/1080 (96.1%)  rate= 3.5/min  eta= 11.9 min  workers=26
[ 263.6 min] 1040/1080 (96.3%)  rate= 4.0/min  eta= 10.1 min  workers=26
[ 264.1 min] 1040/1080 (96.3%)  rate= 3.5/min  eta= 11.4 min  workers=26
[ 264.6 min] 1046/1080 (96.9%)  rate= 4.8/min  eta=  7.0 min  workers=25
[ 265.1 min] 1048/1080 (97.0%)  rate= 4.8/min  eta=  6.6 min  workers=25
[ 265.6 min] 1049/1080 (97.1%)  rate= 4.8/min  eta=  6.4 min  workers=24
[ 266.1 min] 1050/1080 (97.2%)  rate= 4.4/min  eta=  6.8 min  workers=24
[ 266.6 min] 1051/1080 (97.3%)  rate= 4.2/min  eta=  6.9 min  workers=23
[ 267.1 min] 1053/1080 (97.5%)  rate= 4.2/min  eta=  6.5 min  workers=22
[ 267.6 min] 1057/1080 (97.9%)  rate= 4.2/min  eta=  5.5 min  workers=20
[ 268.1 min] 1059/1080 (98.1%)  rate= 4.2/min  eta=  5.0 min  workers=17
[ 268.6 min] 1060/1080 (98.1%)  rate= 4.4/min  eta=  4.5 min  workers=16
[ 269.1 min] 1062/1080 (98.3%)  rate= 3.5/min  eta=  5.1 min  workers=16
[ 269.6 min] 1062/1080 (98.3%)  rate= 3.1/min  eta=  5.8 min  workers=15
[ 270.1 min] 1065/1080 (98.6%)  rate= 3.5/min  eta=  4.3 min  workers=13
[ 270.6 min] 1071/1080 (99.2%)  rate= 4.6/min  eta=  1.9 min  workers=8
[ 271.1 min] 1074/1080 (99.4%)  rate= 5.1/min  eta=  1.2 min  workers=6
[ 271.7 min] 1074/1080 (99.4%)  rate= 4.6/min  eta=  1.3 min  workers=5
[ 272.2 min] 1074/1080 (99.4%)  rate= 3.8/min  eta=  1.6 min  workers=5
[ 272.7 min] 1075/1080 (99.5%)  rate= 3.5/min  eta=  1.4 min  workers=5
[ 273.2 min] 1076/1080 (99.6%)  rate= 3.5/min  eta=  1.1 min  workers=5
[ 273.7 min] 1076/1080 (99.6%)  rate= 3.1/min  eta=  1.3 min  workers=4
[ 274.2 min] 1077/1080 (99.7%)  rate= 3.3/min  eta=  0.9 min  workers=3
[ 274.7 min] 1077/1080 (99.7%)  rate= 2.7/min  eta=  1.1 min  workers=3
[ 275.2 min] 1079/1080 (99.9%)  rate= 1.8/min  eta=  0.6 min  workers=1
[ 275.7 min] 1079/1080 (99.9%)  rate= 1.1/min  eta=  0.9 min  workers=1
[ 276.2 min] 1079/1080 (99.9%)  rate= 1.1/min  eta=  0.9 min  workers=1
[ 276.7 min] 1079/1080 (99.9%)  rate= 1.1/min  eta=  0.9 min  workers=1
[ 277.2 min] 1080/1080 (100.0%)  rate= 1.1/min  eta=  0.0 min  workers=0
all runs complete; monitor exiting.
