acf,param,n_rep,seed,iter,best_y,y_min_est,true_regret,runtime
anpei,0.2,3,3,23,0.23017888362627506,-0.1621812745770157,0.03592068880295152,65.92792677879333
anpei,0.2,3,3,24,0.23017888362627506,-0.17303136536276043,0.036381851391698916,65.92792677879333
anpei,0.2,3,3,25,0.23017888362627506,-39.82340558179244,2.4839558348834796,65.92792677879333
anpei,0.2,3,3,26,0.23017888362627506,-4.369085679689853,0.2501767627178655,65.92792677879333
anpei,0.2,3,3,27,0.23017888362627506,-4.355743784586238,0.24488889896441712,65.92792677879333
anpei,0.2,3,3,28,0.23017888362627506,-4.510219297665692,0.285046440322958,65.92792677879333
anpei,0.2,3,3,29,0.23017888362627506,-4.317434909156965,0.2304522594333882,65.92792677879333
anpei,0.2,3,3,30,0.23017888362627506,-4.303941605491929,0.22647304913576782,65.92792677879333
anpei,0.2,3,4,1,1.8493117683618585,1.8576549750855804,2.536595501255265,38.46781587600708
anpei,0.2,3,4,2,1.8493117683618585,-3.574702713125113,11.597689290451063,38.46781587600708
anpei,0.2,3,4,3,1.8493117683618585,1.3132383516546469,3.705234213769267,38.46781587600708
anpei,0.2,3,4,4,1.8493117683618585,1.3151068453052375,3.7316767753599303,38.46781587600708
anpei,0.2,3,4,5,1.8493117683618585,1.31930528168688,3.751423651006456,38.46781587600708
anpei,0.2,3,4,6,1.8493117683618585,1.31496373300714,3.7481479681144334,38.46781587600708
anpei,0.2,3,4,7,1.8493117683618585,0.4422495874414736,9.995057818811606,38.46781587600708
anpei,0.2,3,4,8,1.8493117683618585,1.3837392305891356,3.388780300625876,38.46781587600708
anpei,0.2,3,4,9,1.8493117683618585,1.2890412514517777,3.4955881904730575,38.46781587600708
anpei,0.2,3,4,10,1.8493117683618585,0.40883149950580133,5.993079966771304,38.46781587600708
anpei,0.2,3,4,11,0.9401613054459236,1.3036908587518425,0.08066617252020336,38.46781587600708
anpei,0.2,3,4,12,0.9401613054459236,1.0024161314979168,0.05293261507942226,38.46781587600708
anpei,0.2,3,4,13,0.9401613054459236,0.8257288529548745,0.09352751046485608,38.46781587600708
anpei,0.2,3,4,14,0.9401613054459236,1.0487158969664847,0.013748674041474729,38.46781587600708
anpei,0.2,3,4,15,0.9401613054459236,1.0279790774373438,0.012495549454918375,38.46781587600708
anpei,0.2,3,4,16,0.9401613054459236,1.0127911767031677,0.04121904799734999,38.46781587600708
anpei,0.2,3,4,17,0.9401613054459236,1.1102189404624525,0.03618836491012267,38.46781587600708
anpei,0.2,3,4,18,0.9401613054459236,1.0894207576951729,0.032419414446422934,38.46781587600708
anpei,0.2,3,4,19,0.9401613054459236,1.089738520884893,0.032600564096821216,38.46781587600708
anpei,0.2,3,4,20,0.9401613054459236,1.0904565014802259,0.03404158008025604,38.46781587600708
anpei,0.2,3,4,21,0.9401613054459236,1.0901544168777235,0.03397391645005676,38.46781587600708
anpei,0.2,3,4,22,0.9401613054459236,1.0901900456508287,0.03393350827745856,38.46781587600708
anpei,0.2,3,4,23,0.9401613054459236,1.0874470319507594,0.025788908283866263,38.46781587600708
anpei,0.2,3,4,24,0.9401613054459236,1.08802533157764,0.02562303182827641,38.46781587600708
anpei,0.2,3,4,25,0.9401613054459236,1.0886790000775335,0.025616434010903077,38.46781587600708
anpei,0.2,3,4,26,0.9401613054459236,1.0884543221376006,0.025588810542760854,38.46781587600708
anpei,0.2,3,4,27,0.9401613054459236,1.0884999155859703,0.025645971310641613,38.46781587600708
anpei,0.2,3,4,28,0.9401613054459236,1.0882944124830658,0.025563630465450515,38.46781587600708
anpei,0.2,3,4,29,0.9401613054459236,1.0990459508908401,0.022784528136604365,38.46781587600708
anpei,0.2,3,4,30,0.9401613054459236,1.1006442254345075,0.022243117782796418,38.46781587600708
anpei,0.2,3,5,1,3.876588921636964,3.9525445626306706,2.4614778568304363,34.654213428497314
anpei,0.2,3,5,2,3.876588921636964,3.907580958680562,2.335635376096148,34.654213428497314
anpei,0.2,3,5,3,3.876588921636964,3.4875147739922667,4.124357309434765,34.654213428497314
anpei,0.2,3,5,4,3.876588921636964,3.1136991173039092,6.62852359977125,34.654213428497314
anpei,0.2,3,5,5,3.876588921636964,3.933394407741787,2.4615513039721444,34.654213428497314
anpei,0.2,3,5,6,3.876588921636964,3.9360581332467675,2.467887556450176,34.654213428497314
anpei,0.2,3,5,7,3.876588921636964,3.8997810330144844,2.344373586277917,34.654213428497314
anpei,0.2,3,5,8,3.876588921636964,3.806611968797114,2.3316055893405885,34.654213428497314
anpei,0.2,3,5,9,2.755822785906311,2.4512477340166043,3.862388499676939,34.654213428497314
anpei,0.2,3,5,10,1.7061744851377272,1.6920240764072716,4.375532834334877,34.654213428497314
anpei,0.2,3,5,11,1.7061744851377272,1.1203720670353832,0.10104923019729739,34.654213428497314
anpei,0.2,3,5,12,1.7061744851377272,-2.655024175814603,6.579025837507174,34.654213428497314
anpei,0.2,3,5,13,1.7061744851377272,-2.7130506707879647,6.630245015485471,34.654213428497314
anpei,0.2,3,5,14,1.7061744851377272,1.3663398470758423,0.14091728914406865,34.654213428497314
anpei,0.2,3,5,15,1.7061744851377272,1.3800540277118927,0.12619003892002745,34.654213428497314
anpei,0.2,3,5,16,1.7061744851377272,1.2949092556150106,0.0814602695631308,34.654213428497314
anpei,0.2,3,5,17,1.7061744851377272,1.2876212419016895,0.0767138362648474,34.654213428497314
anpei,0.2,3,5,18,1.7061744851377272,0.94171749945518,3.21104921840881,34.654213428497314
anpei,0.2,3,5,19,-2.5274310128463524,-11.16832148668309,2.4839558348834796,34.654213428497314
anpei,0.2,3,5,20,-2.5274310128463524,-3.190486704916161,2.3041386472095837,34.654213428497314
anpei,0.2,3,5,21,-2.5274310128463524,-3.2000303097903,2.295567872849957,34.654213428497314
anpei,0.2,3,5,22,-2.5274310128463524,-3.236455822751573,2.308256776279225,34.654213428497314
anpei,0.2,3,5,23,-2.5274310128463524,-3.252633945981458,2.127603470800757,34.654213428497314
anpei,0.2,3,5,24,-2.5274310128463524,-3.2338426258584576,2.1694166740226386,34.654213428497314
anpei,0.2,3,5,25,-2.5274310128463524,-3.225049163563604,2.188183022484756,34.654213428497314
anpei,0.2,3,5,26,-2.5274310128463524,-3.200200036165633,2.2608352912198884,34.654213428497314
anpei,0.2,3,5,27,-2.5274310128463524,-3.200876117844267,2.2575492720708965,34.654213428497314
anpei,0.2,3,5,28,-2.5274310128463524,-3.20154751542961,2.2743764881009643,34.654213428497314
anpei,0.2,3,5,29,-2.5274310128463524,-3.201771665288348,2.2744557730940578,34.654213428497314
anpei,0.2,3,5,30,-2.5274310128463524,-3.1627766164402686,2.2299158480623538,34.654213428497314
anpei,0.2,3,6,1,3.364472522082701,3.4688596214890453,2.591986154408419,44.296265840530396
anpei,0.2,3,6,2,3.364472522082701,3.4434443844133966,2.3432282154790123,44.296265840530396
anpei,0.2,3,6,3,3.364472522082701,2.2152295514052867,9.436110963296386,44.296265840530396
anpei,0.2,3,6,4,3.364472522082701,2.8351197043472496,9.282847157023289,44.296265840530396
anpei,0.2,3,6,5,3.364472522082701,2.940598318074123,9.16690524661626,44.296265840530396
anpei,0.2,3,6,6,3.364472522082701,-0.8978019581411019,6.200236427954706,44.296265840530396
anpei,0.2,3,6,7,3.364472522082701,-1.707014919028211,6.713353861754138,44.296265840530396
anpei,0.2,3,6,8,2.4515660494576674,-3.2280390595113246,7.697092981886678,44.296265840530396
anpei,0.2,3,6,9,1.9300392812539904,-3.8372560363216976,8.01493724262167,44.296265840530396
anpei,0.2,3,6,10,1.9300392812539904,-2.0483008839065917,7.511217437910373,44.296265840530396
anpei,0.2,3,6,11,1.9300392812539904,-2.054172167427083,7.513716721072657,44.296265840530396
anpei,0.2,3,6,12,1.9300392812539904,-7.846058448170858,2.4839558348834796,44.296265840530396
anpei,0.2,3,6,13,1.9300392812539904,-4.656852198881339,2.4839558348834796,44.296265840530396
anpei,0.2,3,6,14,1.9300392812539904,-10.275573154712085,2.4839558348834796,44.296265840530396
anpei,0.2,3,6,15,1.9300392812539904,-9.941195776277787,2.4839558348834796,44.296265840530396
anpei,0.2,3,6,16,1.9300392812539904,-9.737727333531183,2.4839558348834796,44.296265840530396
anpei,0.2,3,6,17,1.9300392812539904,-2.8545903635793266,2.4839558348834796,44.296265840530396
anpei,0.2,3,6,18,1.9300392812539904,-2.9694384561744727,2.4839558348834796,44.296265840530396
anpei,0.2,3,6,19,1.9300392812539904,-1.3811408492810031,2.2130862291666524,44.296265840530396
anpei,0.2,3,6,20,1.9300392812539904,-1.654994001516755,2.4283800649260057,44.296265840530396
anpei,0.2,3,6,21,1.9300392812539904,-1.509933677651297,2.3021207630494507,44.296265840530396
anpei,0.2,3,6,22,1.9300392812539904,-0.21912689198531154,1.3041874475687951,44.296265840530396
anpei,0.2,3,6,23,1.9300392812539904,-0.24613150527055438,1.3403061518880932,44.296265840530396
anpei,0.2,3,6,24,1.9300392812539904,-0.16875456953675183,1.3208198699414915,44.296265840530396
anpei,0.2,3,6,25,1.9300392812539904,0.012658090627311935,1.1934965989938853,44.296265840530396
anpei,0.2,3,6,26,1.9300392812539904,0.0031253929527679247,1.1921533588807574,44.296265840530396
anpei,0.2,3,6,27,1.9300392812539904,-0.14226326651527899,1.3047542486464287,44.296265840530396
anpei,0.2,3,6,28,1.9300392812539904,-0.028437865308212906,1.24156201950054,44.296265840530396
anpei,0.2,3,6,29,1.9300392812539904,-0.1305277924007413,1.2945511993653867,44.296265840530396
anpei,0.2,3,6,30,1.9300392812539904,-0.16020394707830832,1.3083265755461646,44.296265840530396
anpei,0.2,3,7,1,3.4978257310341547,3.696594488344303,2.4949352170259456,39.45685267448425
anpei,0.2,3,7,2,3.4978257310341547,3.718928421621605,2.4950057619618837,39.45685267448425
anpei,0.2,3,7,3,3.4978257310341547,3.7309311103620217,2.494894839022698,39.45685267448425
anpei,0.2,3,7,4,3.4978257310341547,3.6584363422161914,2.4950062235829567,39.45685267448425
anpei,0.2,3,7,5,3.4978257310341547,0.8801854120836765,5.169744151069912,39.45685267448425
anpei,0.2,3,7,6,0.19969187518930478,-1.2045593181339882,6.678037983195432,39.45685267448425
anpei,0.2,3,7,7,0.19969187518930478,-1.3111298234132036,6.47954630919728,39.45685267448425
anpei,0.2,3,7,8,0.19969187518930478,-1.472620398698048,6.605440674095758,39.45685267448425
anpei,0.2,3,7,9,0.19969187518930478,-0.012526724844221349,0.3101728359880589,39.45685267448425
anpei,0.2,3,7,10,0.19969187518930478,-0.10263815109280472,0.45509006499408144,39.45685267448425
anpei,0.2,3,7,11,0.19969187518930478,0.29324610344647084,0.18615961883118892,39.45685267448425
anpei,0.2,3,7,12,0.19969187518930478,0.3710757655972827,0.053927833695214034,39.45685267448425
anpei,0.2,3,7,13,0.19969187518930478,0.41423960574787344,0.05549667709341932,39.45685267448425
anpei,0.2,3,7,14,0.19969187518930478,0.4583947424467567,0.015304679251727293,39.45685267448425
anpei,0.2,3,7,15,0.19969187518930478,0.4593723287363929,0.009975006669220576,39.45685267448425
anpei,0.2,3,7,16,0.19969187518930478,0.48758902876887333,0.0068190536879519925,39.45685267448425
anpei,0.2,3,7,17,0.19969187518930478,0.5237862642265583,0.004408241599360707,39.45685267448425
anpei,0.2,3,7,18,0.19969187518930478,0.5298606589475838,0.004153841273073056,39.45685267448425
anpei,0.2,3,7,19,0.19969187518930478,0.5179848476533522,0.0048668901376096585,39.45685267448425
anpei,0.2,3,7,20,0.19969187518930478,0.5045197045864782,0.006024057983252007,39.45685267448425
anpei,0.2,3,7,21,0.19969187518930478,0.5049303223157224,0.00600393773696517,39.45685267448425
anpei,0.2,3,7,22,0.19969187518930478,0.5048421021916027,0.006005567890076335,39.45685267448425
anpei,0.2,3,7,23,0.19969187518930478,0.505983680518149,0.005919268010122991,39.45685267448425
anpei,0.2,3,7,24,0.19969187518930478,0.5057137751529837,0.0059443186438628,39.45685267448425
anpei,0.2,3,7,25,0.19969187518930478,0.5059722514493004,0.005913039268842013,39.45685267448425
anpei,0.2,3,7,26,0.19969187518930478,0.5075969565673617,0.00579021148727854,39.45685267448425
anpei,0.2,3,7,27,0.19969187518930478,0.5076519896324072,0.0057927633775332055,39.45685267448425
anpei,0.2,3,7,28,0.19969187518930478,0.4848662961254675,0.0022936738920176225,39.45685267448425
anpei,0.2,3,7,29,0.19969187518930478,0.4843815593509859,0.002316064265368567,39.45685267448425
anpei,0.2,3,7,30,0.19969187518930478,0.4874719487145285,0.002188604384821602,39.45685267448425
anpei,0.2,3,8,1,1.3878570672204347,1.4217526516243097,2.4920647979629713,36.60421133041382
anpei,0.2,3,8,2,1.3878570672204347,1.3634383852410252,2.3365503748154612,36.60421133041382
anpei,0.2,3,8,3,1.3878570672204347,-6.485560212687794,12.400729233727043,36.60421133041382
anpei,0.2,3,8,4,1.3878570672204347,0.8293376053546808,3.536313570859919,36.60421133041382
anpei,0.2,3,8,5,1.3878570672204347,0.7923293392429613,3.5655476696298116,36.60421133041382
anpei,0.2,3,8,6,1.3878570672204347,1.0108405358829913,3.142738073623242,36.60421133041382
anpei,0.2,3,8,7,1.3878570672204347,0.614209345513359,3.6878099323709144,36.60421133041382
anpei,0.2,3,8,8,1.3878570672204347,0.47423538516679287,3.8047839354194855,36.60421133041382
anpei,0.2,3,8,9,1.3878570672204347,1.384723704871547,2.6285217161737577,36.60421133041382
anpei,0.2,3,8,10,1.3878570672204347,1.3879333126574664,2.4064003103418283,36.60421133041382
anpei,0.2,3,8,11,1.3878570672204347,1.3600437807920684,2.3704749798230615,36.60421133041382
anpei,0.2,3,8,12,1.3878570672204347,-0.7149547023724665,0.18280458932193078,36.60421133041382
anpei,0.2,3,8,13,1.3878570672204347,-0.3954536038430234,0.1396316486765592,36.60421133041382
anpei,0.2,3,8,14,1.3878570672204347,-0.3949655749458998,0.13960855823387597,36.60421133041382
anpei,0.2,3,8,15,1.3878570672204347,-0.39684361925708345,0.1396527727856096,36.60421133041382
anpei,0.2,3,8,16,1.3878570672204347,-3.723785601646597,10.495782255717605,36.60421133041382
anpei,0.2,3,8,17,1.3878570672204347,0.3741386484459497,0.19291421925709074,36.60421133041382
anpei,0.2,3,8,18,1.3878570672204347,0.3766465828897907,0.1935084261363471,36.60421133041382
anpei,0.2,3,8,19,1.3878570672204347,0.24021225237342492,0.19710822883375378,36.60421133041382
anpei,0.2,3,8,20,1.3878570672204347,1.2053208782509586,0.5524989094427184,36.60421133041382
anpei,0.2,3,8,21,1.3878570672204347,1.2057939701020928,0.552955666702676,36.60421133041382
anpei,0.2,3,8,22,1.3878570672204347,-0.6153545555904145,10.20110993302968,36.60421133041382
anpei,0.2,3,8,23,1.3878570672204347,-0.6132883357289245,10.19949377411528,36.60421133041382
anpei,0.2,3,8,24,1.3878570672204347,-6.770841941714494,10.495782255717605,36.60421133041382
anpei,0.2,3,8,25,1.3878570672204347,-0.3714611602771498,0.13183317832819696,36.60421133041382
anpei,0.2,3,8,26,1.3878570672204347,-0.4119416126674764,0.1303813043769928,36.60421133041382
anpei,0.2,3,8,27,1.3878570672204347,-0.4043874873426745,0.13051541175865822,36.60421133041382
anpei,0.2,3,8,28,1.3878570672204347,-0.4245866562991836,0.13018627967786855,36.60421133041382
anpei,0.2,3,8,29,1.3878570672204347,-0.4107396505522871,0.1303778337370769,36.60421133041382
anpei,0.2,3,8,30,1.3878570672204347,-0.46040062645737123,0.13003092925405113,36.60421133041382
anpei,0.2,3,9,1,3.722256683906354,3.865680791841811,2.589913119482847,47.06007647514343
anpei,0.2,3,9,2,3.722256683906354,3.827987206405254,2.59001128857747,47.06007647514343
anpei,0.2,3,9,3,3.722256683906354,3.8289912790567087,2.5900113368660076,47.06007647514343
anpei,0.2,3,9,4,1.8780496782874812,3.8248440697295507,2.5900115039423577,47.06007647514343
anpei,0.2,3,9,5,1.8780496782874812,1.1458172174408858,0.0721977624485799,47.06007647514343
anpei,0.2,3,9,6,1.8780496782874812,0.31250123803679486,5.33657220937243,47.06007647514343
anpei,0.2,3,9,7,1.8780496782874812,-10.820204439778067,12.602312144205039,47.06007647514343
anpei,0.2,3,9,8,1.8780496782874812,-8.94355768101591,11.240325574880966,47.06007647514343
anpei,0.2,3,9,9,1.8780496782874812,-1.458707292630855,6.778089911563256e-08,47.06007647514343
anpei,0.2,3,9,10,1.8780496782874812,-1.3836600569796147,0.0001450169563863568,47.06007647514343
anpei,0.2,3,9,11,1.8780496782874812,1.3736569453889942,0.5726507392204514,47.06007647514343
anpei,0.2,3,9,12,1.8780496782874812,1.09806753773735,0.34005826076093904,47.06007647514343
anpei,0.2,3,9,13,1.8780496782874812,-0.2637346519810393,8.388686183643687,47.06007647514343
anpei,0.2,3,9,14,1.8780496782874812,0.5844474866670097,3.764845137332884e-05,47.06007647514343
anpei,0.2,3,9,15,1.8780496782874812,0.5465713448595366,0.00020220142607385583,47.06007647514343
anpei,0.2,3,9,16,1.8780496782874812,-0.146523357073292,8.55323570515804,47.06007647514343
anpei,0.2,3,9,17,1.8780496782874812,-0.34611457141770785,8.638911979688672,47.06007647514343
anpei,0.2,3,9,18,1.8780496782874812,-0.3299575552146834,8.655898772932396,47.06007647514343
anpei,0.2,3,9,19,1.8780496782874812,0.18341673149689086,0.017251295815512435,47.06007647514343
anpei,0.2,3,9,20,1.8780496782874812,0.1947652345005153,0.017131944081006267,47.06007647514343
anpei,0.2,3,9,21,1.8780496782874812,0.19059771396127445,0.01714100799712881,47.06007647514343
anpei,0.2,3,9,22,1.8780496782874812,0.17253090303405116,0.017567475866780313,47.06007647514343
anpei,0.2,3,9,23,1.8780496782874812,0.17207907749744322,0.017601285731629446,47.06007647514343
anpei,0.2,3,9,24,1.8780496782874812,0.17483550318511476,0.01758859842581373,47.06007647514343
anpei,0.2,3,9,25,1.8780496782874812,0.17376925862743064,0.01738765970011613,47.06007647514343
anpei,0.2,3,9,26,1.8780496782874812,0.17272298485190873,0.017502754507479068,47.06007647514343
anpei,0.2,3,9,27,1.8780496782874812,0.1738627914485278,0.017447962574427933,47.06007647514343
anpei,0.2,3,9,28,1.8780496782874812,0.18542284076082183,0.0168401935902871,47.06007647514343
anpei,0.2,3,9,29,1.8780496782874812,-0.22239623657296903,8.246236883619833,47.06007647514343
anpei,0.2,3,9,30,1.8780496782874812,-0.19259476717528656,8.226115892285188,47.06007647514343
anpei,0.2,3,10,1,2.7146934053296907,2.7293525000939667,2.547012636259965,41.65590572357178
anpei,0.2,3,10,2,2.7146934053296907,-2.6289639501005198,11.409213099545141,41.65590572357178
anpei,0.2,3,10,3,2.7146934053296907,2.3906144115136456,3.4115505948265366,41.65590572357178
anpei,0.2,3,10,4,2.7146934053296907,2.411683302046278,3.4114779753274025,41.65590572357178
anpei,0.2,3,10,5,2.7146934053296907,2.4102380288069867,3.4096866798732055,41.65590572357178
anpei,0.2,3,10,6,0.634284219142531,2.4425409247583403,3.4179044284543103,41.65590572357178
anpei,0.2,3,10,7,0.634284219142531,-2.9705770546233765,6.236875887200576,41.65590572357178
anpei,0.2,3,10,8,0.634284219142531,-0.8208481831234238,1.622009756711691,41.65590572357178
anpei,0.2,3,10,9,0.634284219142531,0.5881835637429091,0.08768177273005762,41.65590572357178
anpei,0.2,3,10,10,0.634284219142531,0.6038514856558876,0.08614296375693442,41.65590572357178
anpei,0.2,3,10,11,0.634284219142531,0.6691021839289348,0.0017039151607907144,41.65590572357178
anpei,0.2,3,10,12,0.634284219142531,0.6545750270552446,0.004924676085371615,41.65590572357178
anpei,0.2,3,10,13,0.634284219142531,0.28403524146797565,0.19613107206875569,41.65590572357178
anpei,0.2,3,10,14,0.634284219142531,0.47815400816465825,0.05989798742221808,41.65590572357178
anpei,0.2,3,10,15,0.634284219142531,0.8576466946021526,0.019810853411330598,41.65590572357178
